	avail_bikes	timestamp
363	39	2016-01-19 21:00:00
136	38	2016-01-19 22:00:00
583	39	2016-01-19 23:00:00
398	39	2016-01-20 00:00:00
73	37	2016-01-20 01:00:00
405	37	2016-01-20 02:00:00
173	37	2016-01-20 03:00:00
623	37	2016-01-20 04:00:00
119	36	2016-01-20 05:00:00
519	36	2016-01-20 06:00:00
303	34	2016-01-20 07:00:00
384	30	2016-01-20 08:00:00
295	28	2016-01-20 09:00:00
620	26	2016-01-20 10:00:00
314	24	2016-01-20 11:00:00
235	24	2016-01-20 12:00:00
558	22	2016-01-20 13:00:00
191	27	2016-01-20 14:00:00
443	25	2016-01-20 15:00:00
256	10	2016-01-20 16:00:00
479	6	2016-01-20 17:00:00
75	8	2016-01-20 18:00:00
636	13	2016-01-20 19:00:00
147	19	2016-01-20 20:00:00
500	23	2016-01-20 21:00:00
293	27	2016-01-20 22:00:00
367	29	2016-01-20 23:00:00
243	29	2016-01-21 00:00:00
409	27	2016-01-21 01:00:00
132	27	2016-01-21 02:00:00
343	27	2016-01-21 03:00:00
125	27	2016-01-21 04:00:00
644	26	2016-01-21 05:00:00
244	24	2016-01-21 06:00:00
455	22	2016-01-21 07:00:00
131	19	2016-01-21 08:00:00
350	13	2016-01-21 09:00:00
196	11	2016-01-21 10:00:00
462	12	2016-01-21 11:00:00
355	13	2016-01-21 12:00:00
215	17	2016-01-21 13:00:00
404	11	2016-01-21 14:00:00
265	13	2016-01-21 15:00:00
494	16	2016-01-21 16:00:00
286	20	2016-01-21 17:00:00
378	24	2016-01-21 18:00:00
207	26	2016-01-21 19:00:00
653	28	2016-01-21 20:00:00
79	30	2016-01-21 21:00:00
601	32	2016-01-21 22:00:00
127	31	2016-01-21 23:00:00
375	33	2016-01-22 00:00:00
250	33	2016-01-22 01:00:00
614	31	2016-01-22 02:00:00
164	31	2016-01-22 03:00:00
571	31	2016-01-22 04:00:00
23	31	2016-01-22 05:00:00
464	30	2016-01-22 06:00:00
144	28	2016-01-22 07:00:00
388	24	2016-01-22 08:00:00
170	21	2016-01-22 09:00:00
572	21	2016-01-22 10:00:00
16	20	2016-01-22 11:00:00
248	20	2016-01-22 12:00:00
385	22	2016-01-22 13:00:00
290	23	2016-01-22 14:00:00
503	24	2016-01-22 15:00:00
72	30	2016-01-22 16:00:00
574	27	2016-01-22 17:00:00
145	38	2016-01-22 18:00:00
446	36	2016-01-22 19:00:00
267	35	2016-01-22 20:00:00
524	35	2016-01-22 21:00:00
89	36	2016-01-22 22:00:00
635	0	2016-01-22 23:00:00
277	0	2016-01-23 00:00:00
408	0	2016-01-23 01:00:00
270	0	2016-01-23 02:00:00
633	0	2016-01-23 03:00:00
161	0	2016-01-23 04:00:00
522	0	2016-01-23 05:00:00
40	0	2016-01-23 06:00:00
372	0	2016-01-23 07:00:00
169	0	2016-01-23 08:00:00
527	0	2016-01-23 09:00:00
50	0	2016-01-23 10:00:00
461	0	2016-01-23 11:00:00
658	0	2016-01-23 12:00:00
205	0	2016-01-23 13:00:00
340	0	2016-01-23 14:00:00
27	0	2016-01-23 15:00:00
460	0	2016-01-23 16:00:00
143	0	2016-01-23 17:00:00
619	0	2016-01-23 18:00:00
222	0	2016-01-23 19:00:00
467	0	2016-01-23 20:00:00
70	0	2016-01-23 21:00:00
544	0	2016-01-23 22:00:00
53	0	2016-01-23 23:00:00
354	0	2016-01-24 00:00:00
25	0	2016-01-24 01:00:00
351	0	2016-01-24 02:00:00
142	0	2016-01-24 03:00:00
472	0	2016-01-24 04:00:00
251	0	2016-01-24 05:00:00
584	0	2016-01-24 06:00:00
36	0	2016-01-24 07:00:00
575	0	2016-01-24 08:00:00
245	0	2016-01-24 09:00:00
573	0	2016-01-24 10:00:00
26	0	2016-01-24 11:00:00
308	0	2016-01-24 12:00:00
662	0	2016-01-24 13:00:00
246	0	2016-01-24 14:00:00
457	0	2016-01-24 15:00:00
176	0	2016-01-24 16:00:00
335	0	2016-01-24 17:00:00
56	0	2016-01-24 18:00:00
602	0	2016-01-24 19:00:00
15	0	2016-01-24 20:00:00
469	0	2016-01-24 21:00:00
48	0	2016-01-24 22:00:00
593	0	2016-01-24 23:00:00
316	0	2016-01-25 00:00:00
652	0	2016-01-25 01:00:00
213	0	2016-01-25 02:00:00
392	0	2016-01-25 03:00:00
198	0	2016-01-25 04:00:00
419	0	2016-01-25 05:00:00
317	0	2016-01-25 06:00:00
300	0	2016-01-25 08:00:00
485	0	2016-01-25 09:00:00
241	0	2016-01-25 10:00:00
416	0	2016-01-25 11:00:00
578	0	2016-01-25 12:00:00
105	0	2016-01-25 13:00:00
495	0	2016-01-25 14:00:00
324	0	2016-01-25 15:00:00
414	0	2016-01-25 16:00:00
155	0	2016-01-25 17:00:00
334	0	2016-01-25 18:00:00
116	0	2016-01-25 19:00:00
553	0	2016-01-25 20:00:00
306	0	2016-01-25 21:00:00
586	0	2016-01-25 22:00:00
189	0	2016-01-25 23:00:00
450	0	2016-01-26 00:00:00
206	0	2016-01-26 01:00:00
641	0	2016-01-26 02:00:00
87	0	2016-01-26 03:00:00
640	0	2016-01-26 04:00:00
66	0	2016-01-26 05:00:00
501	0	2016-01-26 06:00:00
224	0	2016-01-26 07:00:00
436	0	2016-01-26 08:00:00
88	0	2016-01-26 09:00:00
489	0	2016-01-26 10:00:00
185	0	2016-01-26 11:00:00
126	0	2016-01-26 12:00:00
397	0	2016-01-26 13:00:00
172	0	2016-01-26 14:00:00
576	0	2016-01-26 15:00:00
329	0	2016-01-26 16:00:00
536	0	2016-01-26 17:00:00
12	0	2016-01-26 18:00:00
612	0	2016-01-26 19:00:00
276	0	2016-01-26 20:00:00
533	0	2016-01-26 21:00:00
319	0	2016-01-26 22:00:00
456	0	2016-01-26 23:00:00
193	0	2016-01-27 00:00:00
396	0	2016-01-27 01:00:00
69	0	2016-01-27 02:00:00
508	0	2016-01-27 03:00:00
76	0	2016-01-27 04:00:00
360	0	2016-01-27 05:00:00
107	0	2016-01-27 06:00:00
520	0	2016-01-27 07:00:00
156	0	2016-01-27 08:00:00
582	0	2016-01-27 09:00:00
187	0	2016-01-27 10:00:00
406	0	2016-01-27 11:00:00
624	0	2016-01-27 12:00:00
268	0	2016-01-27 13:00:00
552	0	2016-01-27 14:00:00
104	0	2016-01-27 15:00:00
428	0	2016-01-27 16:00:00
327	35	2016-01-27 17:00:00
463	29	2016-01-27 18:00:00
240	27	2016-01-27 19:00:00
445	30	2016-01-27 20:00:00
129	31	2016-01-27 21:00:00
421	30	2016-01-27 22:00:00
208	28	2016-01-27 23:00:00
542	25	2016-01-28 00:00:00
263	25	2016-01-28 01:00:00
513	25	2016-01-28 02:00:00
46	25	2016-01-28 03:00:00
366	24	2016-01-28 04:00:00
236	22	2016-01-28 05:00:00
364	22	2016-01-28 06:00:00
154	21	2016-01-28 07:00:00
600	13	2016-01-28 08:00:00
44	5	2016-01-28 09:00:00
373	2	2016-01-28 10:00:00
165	2	2016-01-28 11:00:00
237	3	2016-01-28 12:00:00
346	1	2016-01-28 13:00:00
65	0	2016-01-28 14:00:00
609	1	2016-01-28 15:00:00
226	2	2016-01-28 16:00:00
625	1	2016-01-28 17:00:00
254	1	2016-01-28 18:00:00
465	11	2016-01-28 19:00:00
47	14	2016-01-28 20:00:00
547	10	2016-01-28 21:00:00
257	7	2016-01-28 22:00:00
475	9	2016-01-28 23:00:00
